Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000035401	Emsy	7	98236344	98305990	-	69647	0.0010	6.3182	0.016491662	0.987073425	0.998614777	-5.320856372
ENSMUSG00000051499	Zfp786	6	47796200	47807801	-	11602	-0.0013	2.7096	-0.016463284	0.987095666	0.998614777	-4.9212469
ENSMUSG00000032373	Car12	9	66620968	66674127	+	53160	-0.0017	6.6551	-0.016459271	0.987098811	0.998614777	-5.323004079
ENSMUSG00000091264	Smim13	13	41403320	41430053	+	26734	-0.0011	7.2989	-0.016403617	0.98714243	0.998614777	-5.310964519
ENSMUSG00000004561	Mettl17	14	52122299	52130496	+	8198	0.0020	4.5092	0.016296533	0.987226357	0.998614777	-5.175261661
ENSMUSG00000040188	Scamp2	9	57468226	57496078	+	27853	0.0010	5.0341	0.016080723	0.987395499	0.998614777	-5.238515546
ENSMUSG00000035521	Gnptg	17	25452305	25459098	-	6794	0.0011	6.8711	0.015980748	0.987473855	0.998614777	-5.320861488
ENSMUSG00000020919	Stat5b	11	100671557	100741550	-	69994	-0.0008	5.8499	-0.015978576	0.987475557	0.998614777	-5.304275804
ENSMUSG00000078607	1810010H24Rik	11	106916507	106921269	+	4763	0.0026	1.8240	0.015960426	0.987489782	0.998614777	-4.829085649
ENSMUSG00000006641	Slc5a6	5	31193380	31206268	-	12889	-0.0011	4.7339	-0.015923545	0.987518688	0.998614777	-5.204427032
ENSMUSG00000059890	Ube4a	9	44834425	44876898	-	42474	-0.0009	6.4608	-0.015886768	0.987547512	0.998614777	-5.322705125
ENSMUSG00000049321	Zfp2	11	50789539	50806992	-	17454	-0.0012	5.3522	-0.015850156	0.987576207	0.998614777	-5.26898072
ENSMUSG00000025577	Cbx2	11	118913788	118922096	+	8309	0.0015	2.7878	0.01584507	0.987580193	0.998614777	-4.930482512
ENSMUSG00000041278	Ttc1	11	43620339	43638835	-	18497	-0.0007	5.4673	-0.015843978	0.987581049	0.998614777	-5.278549131
ENSMUSG00000109865	Hspa14	2	3489887	3513851	-	23965	-0.0008	4.9570	-0.015493847	0.987855468	0.998614777	-5.230241612
ENSMUSG00000032172	Olfm2	9	20578986	20657645	-	78660	-0.0027	5.4791	-0.015362749	0.987958218	0.998614777	-5.279479286
ENSMUSG00000039830	Olig2	16	91022345	91025565	+	3221	-0.0018	4.6043	-0.015337093	0.987978326	0.998614777	-5.187777376
ENSMUSG00000049832	Rbx1-ps	17	36246516	36246842	-	327	0.0048	-2.3575	0.015327138	0.987986128	0.998614777	-4.644763474
ENSMUSG00000040759	Cmtm5	14	55173718	55176731	+	3014	-0.0013	5.4506	-0.015210692	0.988077394	0.998614777	-5.277181139
ENSMUSG00000026466	Tor1aip1	1	155880345	155912226	-	31882	-0.0007	5.3700	-0.015186724	0.98809618	0.998614777	-5.270530229
ENSMUSG00000002308	Cd320	17	34062065	34068748	+	6684	0.0008	4.1092	0.014956734	0.988276438	0.998614777	-5.117398976
ENSMUSG00000064225	Paqr9	9	95441710	95450076	+	8367	0.0009	6.1821	0.014945542	0.98828521	0.998614777	-5.317778876
ENSMUSG00000084416	Rpl10a-ps1	1	65033110	65033763	-	654	-0.0018	3.6744	-0.014914188	0.988309785	0.998614777	-5.051530375
ENSMUSG00000047098	Rnf31	14	55829165	55841150	+	11986	0.0009	5.0479	0.014865244	0.988348145	0.998614777	-5.240007856
ENSMUSG00000036782	Klhl13	X	23085510	23231321	-	145812	-0.0017	7.4769	-0.014799614	0.988399584	0.998614777	-5.305702912
ENSMUSG00000033478	Fam160b1	19	57349112	57378018	+	28907	-0.0008	5.1523	-0.014786329	0.988409997	0.998614777	-5.250480587
ENSMUSG00000026047	Poglut2	1	44145706	44157968	-	12263	0.0013	2.9771	0.01455343	0.988592536	0.998614777	-4.95406961
ENSMUSG00000009907	Vps4b	1	106691801	106724458	-	32658	-0.0011	5.9546	-0.014550728	0.988594654	0.998614777	-5.309469259
ENSMUSG00000028861	Mrps15	4	125940718	125949325	+	8608	-0.0006	5.3665	-0.014402136	0.988711117	0.998614777	-5.270233849
ENSMUSG00000041915	Ammecr1l	18	31892879	31915796	+	22918	-0.0009	5.2679	-0.014313494	0.988780593	0.998614777	-5.261444994
ENSMUSG00000070699	Sars2	7	28441417	28453296	+	11880	0.0011	3.5980	0.014299736	0.988791376	0.998614777	-5.040261138
ENSMUSG00000052301	Doc2a	7	126446588	126451877	+	5290	-0.0047	3.4478	-0.014234088	0.988842829	0.998614777	-5.018151349
ENSMUSG00000028078	Dclk2	3	86693458	86828159	-	134702	-0.0007	7.1224	-0.013870651	0.989127684	0.998614777	-5.315765905
ENSMUSG00000057894	Zfp329	7	12538904	12552785	-	13882	0.0017	5.4518	0.013828729	0.989160542	0.998614777	-5.277333295
ENSMUSG00000074467	Gm10702	3	89260936	89262205	+	1270	0.0017	1.1352	0.013798012	0.989184617	0.998614777	-4.77265168
ENSMUSG00000028433	Ubap2	4	41194313	41275144	-	80832	0.0007	5.9102	0.013732269	0.989236145	0.998614777	-5.307474247
ENSMUSG00000021969	Zdhhc20	14	58070160	58127733	-	57574	0.0008	6.0450	0.013416277	0.989483815	0.998614777	-5.313297086
ENSMUSG00000014599	Csf1	3	107648364	107667785	-	19422	-0.0014	4.2633	-0.013381811	0.989510829	0.998614777	-5.140266091
ENSMUSG00000028772	Zcchc17	4	130209176	130253736	-	44561	0.0008	5.7979	0.013279526	0.989590999	0.998614777	-5.301381338
ENSMUSG00000054027	Nt5dc3	10	86614869	86674253	+	59385	-0.0016	5.9792	-0.013223639	0.989634803	0.998614777	-5.310573939
ENSMUSG00000008206	Cers4	8	4543026	4581680	+	38655	-0.0011	5.9331	-0.01306116	0.989762153	0.998614777	-5.308522623
ENSMUSG00000051154	Commd3	2	18677195	18681042	+	3848	-0.0005	5.4651	-0.013011413	0.989801144	0.998614777	-5.278408168
ENSMUSG00000047213	Ythdf3	3	16237376	16271201	+	33826	0.0009	6.0087	0.012867903	0.989913626	0.998614777	-5.311810928
ENSMUSG00000031323	Dmrtc1a	X	101946822	101952293	-	5472	-0.0014	3.2559	-0.012768959	0.989991177	0.998614777	-4.991183548
ENSMUSG00000063714	Sp3os	2	72809768	72819021	+	9254	0.0011	3.9177	0.012695236	0.990048961	0.998614777	-5.088468769
ENSMUSG00000026227	2810459M11Rik	1	85973585	85983178	+	9594	0.0015	3.8540	0.012458922	0.990234183	0.998701128	-5.078643209
ENSMUSG00000061032	Rrp1	10	78236218	78248877	-	12660	0.0006	8.4116	0.012273534	0.99037949	0.99874721	-5.277365081
ENSMUSG00000004455	Ppp1cc	5	122296341	122313336	+	16996	-0.0008	7.2049	-0.011910772	0.990663824	0.998839738	-5.313604671
ENSMUSG00000031431	Tsc22d3	X	139440277	139501408	-	61132	0.0011	5.6510	0.011521072	0.990969272	0.998839738	-5.29221248
ENSMUSG00000067594	Krt77	15	101767166	101778140	-	10975	0.0016	4.3205	0.011510763	0.990977353	0.998839738	-5.148670124
ENSMUSG00000113722	Snhg10	12	104996876	104998538	-	1663	-0.0020	0.9859	-0.011498532	0.990986939	0.998839738	-4.762271674
ENSMUSG00000033543	Gtf2a2	9	69919832	69930148	+	10317	-0.0012	5.0207	-0.011457942	0.991018754	0.998839738	-5.23718535
ENSMUSG00000056228	Cars2	8	11563977	11600783	-	36807	0.0009	4.5443	0.011307117	0.991136972	0.998839738	-5.180097064
ENSMUSG00000071636	Rimbp3	16	17026467	17031846	+	5380	0.0014	2.8201	0.011230846	0.991196754	0.998839738	-4.934529283
ENSMUSG00000113170	Gm36839	13	35056495	35059415	-	2921	-0.0023	0.7999	-0.01113964	0.991268242	0.998839738	-4.750257796
ENSMUSG00000015994	Fnta	8	26488750	26505678	-	16929	0.0005	5.7900	0.010759723	0.991566026	0.998901772	-5.300966929
ENSMUSG00000038034	Igsf8	1	172089208	172147408	+	58201	-0.0005	7.8908	-0.010685892	0.991623896	0.998901772	-5.293090387
ENSMUSG00000107134	Gm42528	5	39764270	39767687	-	3418	0.0021	1.1351	0.010679764	0.991628699	0.998901772	-4.77262717
ENSMUSG00000107476	Zfp862-ps	6	48481271	48511766	+	30496	-0.0010	4.6691	-0.010493947	0.991774345	0.998935508	-5.196290958
ENSMUSG00000022244	Amacr	15	10981842	10996712	+	14871	-0.0009	3.5780	-0.010339631	0.991895301	0.998935508	-5.037372784
ENSMUSG00000015961	Adss	1	177590528	177624077	-	33550	-0.0007	6.5076	-0.010255694	0.991961092	0.998935508	-5.323042712
ENSMUSG00000024858	Grk2	19	4336029	4356250	-	20222	0.0010	7.4474	0.009978643	0.99217825	0.999045834	-5.306652353
ENSMUSG00000034575	Tent4a	13	69646078	69682736	-	36659	0.0005	5.6540	0.009632217	0.992449787	0.999045834	-5.292425763
ENSMUSG00000042404	Dennd4b	3	90172492	90187976	+	15485	0.0006	6.0296	0.009350301	0.99267076	0.999045834	-5.31271061
ENSMUSG00000033174	Mgll	6	88701394	88805342	+	103949	0.0006	8.0762	0.009189504	0.992796797	0.999045834	-5.287512916
ENSMUSG00000014748	Tex261	6	83745867	83752795	-	6929	-0.0004	5.7133	-0.00874271	0.993147007	0.999045834	-5.296401854
ENSMUSG00000046756	Mrps7	11	115494751	115498862	+	4112	-0.0005	5.4066	-0.008549818	0.993298202	0.999045834	-5.273680161
ENSMUSG00000042350	Arel1	12	84964922	85017674	-	52753	0.0007	8.6241	0.008390269	0.993423261	0.999045834	-5.270738992
ENSMUSG00000030929	Eri2	7	119367902	119393281	-	25380	-0.0007	3.9304	-0.00834701	0.993457169	0.999045834	-5.090431667
ENSMUSG00000092368	A930015D03Rik	17	36305345	36349327	+	43983	0.0014	5.0842	0.008341753	0.99346129	0.999045834	-5.243766156
ENSMUSG00000050890	Pdik1l	4	134002313	134015206	-	12894	0.0005	3.7341	0.008302699	0.993491902	0.999045834	-5.060653589
ENSMUSG00000031816	Mthfsd	8	121818367	121835131	-	16765	-0.0004	5.2722	-0.008290353	0.99350158	0.999045834	-5.261865516
ENSMUSG00000048304	Slitrk3	3	72954598	72965136	-	10539	0.0005	6.0318	0.00819133	0.993579197	0.999045834	-5.312816391
ENSMUSG00000025337	Sbds	5	130274572	130284371	-	9800	0.0004	6.0464	0.008171416	0.993594806	0.999045834	-5.313391948
ENSMUSG00000059486	Kbtbd2	6	56754509	56774798	-	20290	0.0005	5.6519	0.008133578	0.993624465	0.999045834	-5.292302937
ENSMUSG00000025873	Faf2	13	54769597	54811876	+	42280	-0.0003	5.9328	-0.008000836	0.993728513	0.999045834	-5.308551677
ENSMUSG00000020739	Nup85	11	115455260	115474811	+	19552	-0.0003	5.3107	-0.007870142	0.993830956	0.999045834	-5.265366219
ENSMUSG00000067430	Zfp763	17	33235837	33252376	-	16540	-0.0005	4.3414	-0.007859659	0.993839173	0.999045834	-5.151743109
ENSMUSG00000032840	Spring1	5	118383292	118404158	+	20867	0.0004	5.5149	0.007827643	0.993864268	0.999045834	-5.282373807
ENSMUSG00000034949	Zfr2	10	81068989	81087957	+	18969	0.0004	5.9087	0.007693519	0.9939694	0.999051348	-5.307448804
ENSMUSG00000039218	Srrm2	17	24009506	24043715	+	34210	-0.0008	9.2203	-0.007386856	0.994209774	0.999172788	-5.250861837
ENSMUSG00000049583	Grm5	7	87233376	87784115	+	550740	0.0008	8.4928	0.007275904	0.994296742	0.999172788	-5.274884708
ENSMUSG00000072494	Ppp1r3e	14	55110126	55115007	-	4882	0.0005	4.3158	0.007025521	0.994493002	0.999172788	-5.147994655
ENSMUSG00000049233	Apoo-ps	13	107550644	107551229	-	586	0.0012	0.5754	0.006919317	0.99457625	0.999172788	-4.73696387
ENSMUSG00000024063	Lbh	17	73225300	73248942	+	23643	0.0008	5.3539	0.006903673	0.994588512	0.999172788	-5.269172865
ENSMUSG00000030243	Recql	6	142296068	142332813	-	36746	-0.0005	4.5175	-0.00671061	0.994739844	0.999195551	-5.176463292
ENSMUSG00000055760	Gemin6	17	80531870	80535926	+	4057	-0.0006	2.5402	-0.00662048	0.994810491	0.999195551	-4.901888704
ENSMUSG00000116632	Magef1	16	21150652	21152106	-	1455	-0.0006	3.1581	-0.006491059	0.994911938	0.999197344	-4.977888042
ENSMUSG00000008318	Relt	7	100495054	100512653	-	17600	0.0007	3.9119	0.005893447	0.995380374	0.999409028	-5.087563938
ENSMUSG00000060639	H4c9	13	22224806	22225532	-	727	0.0010	0.8147	0.005699255	0.995532591	0.999409028	-4.751119199
ENSMUSG00000001847	Rac1	5	143489389	143513791	-	24403	-0.0002	8.2940	-0.005395024	0.995771062	0.999409028	-5.28099344
ENSMUSG00000040824	Snrpd2	7	18883647	18887467	+	3821	0.0003	5.5508	0.005392414	0.995773109	0.999409028	-5.285155631
ENSMUSG00000024844	Banf1	19	5414666	5417196	-	2531	0.0004	5.0837	0.005383368	0.995780199	0.999409028	-5.243670171
ENSMUSG00000018796	Acsl1	8	46924074	46989088	+	65015	-0.0003	6.0051	-0.005293968	0.995850276	0.999409028	-5.311722268
ENSMUSG00000033526	Ppip5k1	2	121141042	121185877	-	44836	0.0003	7.3430	0.005258033	0.995878443	0.999409028	-5.309768851
ENSMUSG00000021071	Trim9	12	70291307	70394388	-	103082	-0.0003	8.1317	-0.005067502	0.996027791	0.999409028	-5.285867391
ENSMUSG00000040459	Arglu1	8	8715075	8740521	-	25447	0.0006	7.5012	0.004987666	0.996090371	0.999409028	-5.305034967
ENSMUSG00000039285	Azi2	9	117869567	117898862	+	29296	0.0003	6.5838	0.004856711	0.99619302	0.999409028	-5.32333014
ENSMUSG00000022752	Tomm70a	16	56942066	56977068	+	35003	0.0006	8.9428	0.004594316	0.996398699	0.999409028	-5.260285149
ENSMUSG00000050373	Snx21	2	164627743	164635736	+	7994	0.0003	5.2415	0.004462875	0.99650173	0.999409028	-5.259089597
ENSMUSG00000060152	Pop5	5	115373895	115383410	+	9516	0.0003	5.3670	0.004362716	0.99658024	0.999409028	-5.270347381
ENSMUSG00000044496	2510039O18Rik	4	148025352	148031771	+	6420	0.0003	4.9744	0.004349436	0.99659065	0.999409028	-5.232166606
ENSMUSG00000031755	Bbs2	8	94794582	94825556	-	30975	0.0004	5.9526	0.004282999	0.996642727	0.999409028	-5.309450026
ENSMUSG00000118018		18	43659242	43662945	-	3704	-0.0005	3.5809	-0.004141489	0.99675365	0.999409028	-5.037815932
ENSMUSG00000031691	Tnpo2	8	85763544	85784212	+	20669	-0.0002	7.4187	-0.003894718	0.996947083	0.999409028	-5.30753821
ENSMUSG00000099354	1700124L16Rik	6	83738738	83739847	-	1110	-0.0009	-0.0368	-0.003743227	0.99706583	0.999409028	-4.70713576
ENSMUSG00000027365	Trpm7	2	126633485	126718150	-	84666	-0.0003	5.9845	-0.003637538	0.997148675	0.999409028	-5.31087143
ENSMUSG00000087381	Gm16008	4	156106465	156116100	-	9636	-0.0005	4.1245	-0.003620265	0.997162215	0.999409028	-5.119819144
ENSMUSG00000027327	1700037H04Rik	2	130988244	131002001	-	13758	0.0002	7.1412	0.003551611	0.99721603	0.999409028	-5.315348646
ENSMUSG00000024561	Mbd1	18	74400676	74415803	+	15128	-0.0002	6.1585	-0.00296401	0.997676626	0.999511116	-5.317193343
ENSMUSG00000001962	Fam50a	X	73356639	73363755	+	7117	0.0001	4.5401	0.002709445	0.997876169	0.999511116	-5.179530562
ENSMUSG00000036270	Edc4	8	106607513	106621540	+	14028	-0.0001	6.4710	-0.002680894	0.997898549	0.999511116	-5.322874039
ENSMUSG00000056820	Tsnax	8	125739736	125760931	+	21196	-0.0001	8.0349	-0.002630799	0.997937817	0.999511116	-5.288786133
ENSMUSG00000024487	Yipf5	18	40336949	40352482	-	15534	-0.0002	5.3406	-0.002621187	0.997945351	0.999511116	-5.268044708
ENSMUSG00000033106	Slc7a6os	8	106927349	106937567	-	10219	-0.0001	4.6737	-0.002490074	0.998048126	0.999511116	-5.196939614
ENSMUSG00000063594	Gng8	7	16625711	16629361	+	3651	0.0004	1.0011	0.002429884	0.998095306	0.999511116	-4.763316151
ENSMUSG00000025856	Pdgfa	5	138961769	138983125	-	21357	-0.0003	4.7628	-0.002404212	0.998115429	0.999511116	-5.207898374
ENSMUSG00000029592	Usp30	5	114203522	114262781	+	59260	-0.0001	6.0031	-0.002257466	0.998230458	0.999526473	-5.311643194
ENSMUSG00000021967	Mrpl57	14	58063691	58066753	+	3063	-0.0001	4.5003	-0.001923826	0.998491985	0.999688501	-5.174023236
ENSMUSG00000111817	Gm47154	9	14719070	14719336	-	267	0.0004	-1.7017	0.00172148	0.998650597	0.999747467	-4.656929132
ENSMUSG00000033904	Ccp110	7	118311775	118336247	+	24473	-0.0001	6.3865	-0.001583634	0.998758649	0.999755812	-5.322063527
ENSMUSG00000025010	Ccnj	19	40819723	40837016	+	17294	-0.0001	3.5278	-0.001245541	0.999023667	0.999771919	-5.030014599
ENSMUSG00000029634	Rnf6	5	146146002	146158365	-	12364	0.0001	6.3030	0.001075296	0.999157115	0.999771919	-5.320684772
ENSMUSG00000026491	Ahctf1	1	179572459	179631245	-	58787	0.0001	6.6585	0.000951733	0.999253972	0.999771919	-5.323096398
ENSMUSG00000027012	Dync1i2	2	71042050	71093647	+	51598	-0.0001	7.7211	-0.00084775	0.99933548	0.999771919	-5.298317623
ENSMUSG00000047260	Emc6	11	73066345	73067863	-	1519	-0.0001	4.6518	-0.00082182	0.999355806	0.999771919	-5.194066063
ENSMUSG00000029175	Slc35f6	5	30805277	30817073	+	11797	0.0000	4.9043	-0.000737195	0.99942214	0.999771919	-5.224549433
ENSMUSG00000036306	Lzts1	8	69585321	69636877	-	51557	0.0000	7.4686	-0.000672611	0.999472765	0.999771919	-5.306044119
ENSMUSG00000028961	Pgd	4	149234448	149251228	-	16781	0.0000	5.1220	0.000490043	0.999615873	0.999815318	-5.247541116
ENSMUSG00000041879	Ipo9	1	135310050	135358237	-	48188	0.0000	7.5394	0.000231171	0.999818794	0.999918526	-5.303881111
ENSMUSG00000050619	Zscan29	2	120988754	121001606	-	12853	0.0000	2.9564	4.13171E-05	0.999967613	0.999967613	-4.951446538
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
