Original Gene ID	Gene Name	Chr	Start	End	Strand	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000096370		19	4792941	4861640	-	68700	0.0722	6.0497	0.423209089	0.68097046	0.980572306	-4.904138509
ENSMUSG00000042423	Fbrs	7	127078371	127090883	+	12513	0.0382	5.8137	0.423068645	0.681069641	0.980572306	-4.903127416
ENSMUSG00000038215	Cep44	8	56984557	57004082	-	19526	0.0396	4.1372	0.422685693	0.68134011	0.980572306	-4.838444578
ENSMUSG00000066647	Gm5113	7	29869300	29881749	+	12450	-0.0353	4.7309	-0.422657904	0.681359738	0.980572306	-4.87797764
ENSMUSG00000026687	Aldh9a1	1	167177560	167196101	+	18542	-0.0443	5.1361	-0.422423875	0.681525053	0.980572306	-4.891039654
ENSMUSG00000039662	Icmt	4	152381684	152391578	+	9895	0.0332	6.5944	0.422382112	0.681554555	0.980572306	-4.896981885
ENSMUSG00000022351	Sqle	15	59186926	59203041	+	16116	-0.0381	5.0407	-0.422188543	0.681691305	0.980572306	-4.888737073
ENSMUSG00000067873	Htatsf1	X	56098943	56112543	+	13601	-0.0390	6.3344	-0.422181583	0.681696222	0.980572306	-4.9024311
ENSMUSG00000045409	Trim39	17	36569765	36583139	-	13375	0.0298	5.6615	0.421915753	0.681884042	0.980572306	-4.902287129
ENSMUSG00000003153	Slc2a3	6	122704768	122778599	-	73832	0.0311	7.7233	0.421893592	0.681899701	0.980572306	-4.867753042
ENSMUSG00000022009	Nufip1	14	76348331	76374819	+	26489	0.0337	4.4975	0.421758528	0.681995139	0.980572306	-4.862094371
ENSMUSG00000025875	Tspan17	13	54937190	54944589	+	7400	0.0889	3.2438	0.421429016	0.682228002	0.980572306	-4.778535719
ENSMUSG00000097414	B130046B21Rik	15	98704905	98713958	+	9054	0.0674	3.3920	0.421372482	0.682267956	0.980572306	-4.786635245
ENSMUSG00000117234	Gm7818	17	22286245	22288869	-	2625	-0.0722	2.7535	-0.420923604	0.682585238	0.980572306	-4.754155593
ENSMUSG00000046667	Rbm12b1	4	12140264	12146731	+	6468	-0.0570	4.2199	-0.420877257	0.682618001	0.980572306	-4.845397854
ENSMUSG00000020463	Ppp4r3b	11	29122890	29170797	+	47908	-0.0467	6.0931	-0.420454376	0.682916972	0.980572306	-4.9046642
ENSMUSG00000022305	Lrp12	15	39733985	39807390	-	73406	0.0439	5.8759	0.420116105	0.683156166	0.980572306	-4.904606461
ENSMUSG00000034997		14	74878280	74946934	+	68655	-0.1002	5.4564	-0.419841811	0.683350149	0.980572306	-4.901104082
ENSMUSG00000035215	Lsm7	10	80688655	80691043	-	2389	-0.0728	3.4144	-0.419669917	0.683471726	0.980572306	-4.786803281
ENSMUSG00000046834	Krt1	15	101753861	101759229	-	5369	0.1102	1.4912	0.419644593	0.683489638	0.980572306	-4.694335238
ENSMUSG00000057551	Zfp317	9	19533398	19561027	+	27630	0.0433	5.3076	0.419603124	0.68351897	0.980572306	-4.897707226
ENSMUSG00000055494	Gm14168	2	156413712	156419377	+	5666	-0.0668	2.0170	-0.41955413	0.683553625	0.980572306	-4.714824655
ENSMUSG00000024055	Cyp4f13	17	33143662	33166376	-	22715	0.0581	3.8613	0.419531301	0.683569773	0.980572306	-4.817909116
ENSMUSG00000045007	Tubg2	11	101046733	101052613	+	5881	-0.0484	5.1416	-0.419517633	0.683579441	0.980572306	-4.89199619
ENSMUSG00000024008	Cpne5	17	29374530	29457141	-	82612	0.0484	8.4739	0.419486399	0.683601535	0.980572306	-4.85565037
ENSMUSG00000017760	Ctsa	2	164674793	164682952	+	8160	-0.0471	6.7278	-0.419455962	0.683623065	0.980572306	-4.894766263
ENSMUSG00000026860	Sh3glb2	2	30234821	30249349	-	14529	0.0454	7.9260	0.419446487	0.683629767	0.980572306	-4.865342897
ENSMUSG00000071636	Rimbp3	16	17026467	17031846	+	5380	0.0803	2.3101	0.419354077	0.683695138	0.980572306	-4.729054797
ENSMUSG00000039206	Daglb	5	143450339	143491697	+	41359	0.0317	5.0569	0.419337408	0.68370693	0.980572306	-4.889862633
ENSMUSG00000045211	Nudt18	14	70815077	70820128	+	5052	-0.0553	4.5583	-0.419258593	0.683762685	0.980572306	-4.865286338
ENSMUSG00000035566	Pcdh17	14	84681003	84776442	+	95440	-0.0619	7.2992	-0.419052119	0.68390876	0.980572306	-4.877992971
ENSMUSG00000029464	Gpn3	5	122509939	122520965	+	11027	-0.0501	4.3300	-0.418999728	0.683945827	0.980572306	-4.849303901
ENSMUSG00000003546	Klc4	17	46941550	46956948	-	15399	0.0379	4.8310	0.418951649	0.683979844	0.980572306	-4.88040786
ENSMUSG00000024736	Tmem132a	19	10835186	10847304	-	12119	-0.0515	7.4720	-0.418622852	0.684212497	0.980572306	-4.87505554
ENSMUSG00000118202	C030017B01Rik	18	40672839	40676079	+	3241	-0.0601	5.4891	-0.41854989	0.684264129	0.980572306	-4.901486884
ENSMUSG00000030530	Furin	7	80038333	80055184	-	16852	-0.0774	4.9779	-0.418265206	0.684465603	0.980572306	-4.888557952
ENSMUSG00000035152	Ap2b1	11	83189850	83295861	+	106012	0.0351	8.9248	0.418245323	0.684479675	0.980572306	-4.847813359
ENSMUSG00000020516	Rps6kb1	11	86389697	86435631	-	45935	0.0438	5.8351	0.418217201	0.684499579	0.980572306	-4.904774954
ENSMUSG00000024959	Bad	19	6919229	6929267	+	10039	-0.0555	4.2409	-0.418139778	0.684554377	0.980572306	-4.840433503
ENSMUSG00000031285		X	142638838	142716307	-	77470	0.0640	5.6843	0.418133743	0.684558649	0.980572306	-4.903535982
ENSMUSG00000002602	Axl	7	25456698	25488130	-	31433	0.0451	5.6568	0.417945273	0.684692053	0.980572306	-4.903204961
ENSMUSG00000015341	Golga7	8	23731362	23747090	-	15729	0.0368	6.0689	0.417757535	0.684824951	0.980572306	-4.905323104
ENSMUSG00000033059	Pygb	2	150628655	150673678	+	45024	-0.0357	7.5586	-0.417644728	0.684904811	0.980572306	-4.872514762
ENSMUSG00000062031	Pgghg	7	140521304	140527577	+	6274	0.0576	2.1711	0.417540982	0.68497826	0.980572306	-4.719994934
ENSMUSG00000063334	Krr1	10	111808569	111824337	+	15769	-0.0296	5.5764	-0.417519808	0.684993251	0.980572306	-4.902146549
ENSMUSG00000026918	Brd3	2	27335591	27397674	-	62084	0.0475	6.2138	0.417502098	0.68500579	0.980572306	-4.904779826
ENSMUSG00000040455	Usp45	4	21767156	21837872	+	70717	0.0548	6.1217	0.417324492	0.685131539	0.980572306	-4.905227465
ENSMUSG00000020326	Ccng1	11	40639379	40646138	-	6760	-0.0494	5.7047	-0.417173865	0.685238196	0.980572306	-4.903887734
ENSMUSG00000045257	Morn2	17	80597632	80604905	+	7274	0.0493	3.6116	0.417147433	0.685256913	0.980572306	-4.798116169
ENSMUSG00000024873	Cnih2	19	5142896	5148549	-	5654	-0.0549	7.6659	-0.41699964	0.68536157	0.980572306	-4.871115553
ENSMUSG00000106990	Gm42547	6	28211007	28214804	-	3798	0.1201	3.3747	0.41684223	0.685473045	0.980572306	-4.78953624
ENSMUSG00000013622	Atraid	5	31205656	31211967	+	6312	-0.0529	5.9643	-0.416816053	0.685491584	0.980572306	-4.904938116
ENSMUSG00000085389	1700003M07Rik	4	129854167	129857450	+	3284	0.0496	3.2912	0.416165612	0.685952306	0.980572306	-4.781860424
ENSMUSG00000078350	Smim1	4	154104927	154110687	-	5761	-0.0585	3.5177	-0.415775984	0.686228353	0.980572306	-4.794906633
ENSMUSG00000058587	Tmod3	9	75404989	75466939	-	61951	-0.0365	5.7480	-0.415727249	0.686262884	0.980572306	-4.904536717
ENSMUSG00000025268	Maged2	X	149589366	149597341	-	7976	0.0662	5.3421	0.415667842	0.686304978	0.980572306	-4.897401884
ENSMUSG00000020308	Tpgs1	10	79505203	79511961	+	6759	-0.0742	4.8837	-0.415549368	0.686388929	0.980572306	-4.881235838
ENSMUSG00000005973	Rcn1	2	105216636	105229664	-	13029	0.0495	6.0467	0.415446059	0.686462138	0.980572306	-4.905336818
ENSMUSG00000064329	Scn1a	2	66101122	66271184	-	170063	0.1079	7.1101	0.415140659	0.686678576	0.980572306	-4.882095726
ENSMUSG00000057177	Gsk3a	7	24927683	24937276	-	9594	-0.0320	7.5739	-0.414809749	0.686913126	0.980572306	-4.872859477
ENSMUSG00000034501	Pcnx4	12	72583157	72626893	+	43737	0.0326	5.9162	0.414795432	0.686923275	0.980572306	-4.905694103
ENSMUSG00000034826	Nup54	5	92563399	92583078	-	19680	0.0341	4.2874	0.414479881	0.687146973	0.980572306	-4.849823376
ENSMUSG00000022711	Pmm2	16	8455538	8480331	+	24794	0.0390	5.6192	0.414400247	0.687203431	0.980572306	-4.903570817
ENSMUSG00000078552	Dcdc2b	4	129502124	129508050	-	5927	0.0375	3.9406	0.414262759	0.687300911	0.980572306	-4.822714513
ENSMUSG00000039989	Cbx4	11	118968399	118977047	-	8649	-0.0423	6.0388	-0.414056364	0.687447258	0.980572306	-4.905664253
ENSMUSG00000009630	Ppp2cb	8	34089653	34109469	+	19817	-0.0358	6.3633	-0.413946327	0.687525287	0.980572306	-4.903523364
ENSMUSG00000031378	Abcd1	X	72760203	72782140	+	21938	0.0512	4.5726	0.413941084	0.687529005	0.980572306	-4.868132461
ENSMUSG00000113309	Gm48408	13	15943575	15944705	-	1131	-0.1069	2.4460	-0.413706913	0.687695072	0.980572306	-4.735672626
ENSMUSG00000041617	Ccdc74a	16	17464334	17468602	+	4269	0.0631	3.5366	0.413436149	0.687887111	0.980572306	-4.795022699
ENSMUSG00000015790	Surf1	2	26803393	26806542	-	3150	-0.0530	5.5455	-0.413281755	0.687996625	0.980572306	-4.901755885
ENSMUSG00000086496	Gm14204	2	158437392	158452643	-	15252	-0.0552	5.3132	-0.413271237	0.688004087	0.980572306	-4.899138254
ENSMUSG00000035941	Ibtk	9	85569413	85631387	-	61975	0.0316	5.2453	0.41325039	0.688018874	0.980572306	-4.897325117
ENSMUSG00000046793	Gpr61	3	108055637	108062198	-	6562	0.0321	4.1215	0.413139073	0.688097839	0.980572306	-4.836128461
ENSMUSG00000023845	Lnpep	17	17741672	17845312	-	103641	0.0772	6.8484	0.412914917	0.68825686	0.980572306	-4.890160682
ENSMUSG00000030256	Bhlhe41	6	145803969	145811284	-	7316	-0.0361	6.2895	-0.41290843	0.688261462	0.980572306	-4.905090149
ENSMUSG00000027905	Ddx20	3	105585586	105594890	-	9305	-0.0364	4.3991	-0.412799849	0.688338498	0.980572306	-4.858492655
ENSMUSG00000020570	Sypl	12	33003890	33029859	+	25970	0.0455	5.7759	0.4126272	0.688460996	0.980572306	-4.905520141
ENSMUSG00000030138	Bms1	6	118360342	118396435	-	36094	0.0274	5.7282	0.412605925	0.688476092	0.980572306	-4.904777312
ENSMUSG00000022974	Paxbp1	16	90810925	90841431	-	30507	0.0490	7.2197	0.412476295	0.688568074	0.980572306	-4.880848026
ENSMUSG00000029701	Rbm28	6	29123575	29165005	-	41431	0.0421	6.9631	0.41247232	0.688570895	0.980572306	-4.888829639
ENSMUSG00000094122		1	129729124	129729501	-	378	-0.2336	-1.4379	-0.412245892	0.688731576	0.980572306	-4.632938363
ENSMUSG00000055202	Zfp811	17	33014650	33028905	-	14256	-0.0502	4.1314	-0.412130141	0.688813723	0.980572306	-4.840301357
ENSMUSG00000026958	Dpp7	2	25242288	25246371	-	4084	0.0356	4.5984	0.412128259	0.688815059	0.980572306	-4.868115904
ENSMUSG00000036450	Hif1an	19	44551289	44564713	+	13425	0.0470	6.1380	0.412075494	0.688852507	0.980572306	-4.906618766
ENSMUSG00000026878	Rab14	2	35070217	35091132	-	20916	-0.0422	8.0617	-0.412059842	0.688863615	0.980572306	-4.863582589
ENSMUSG00000057637	Prdm2	4	142833961	142939565	-	105605	-0.0415	6.5181	-0.411998047	0.688907474	0.980572306	-4.901303052
ENSMUSG00000038615	Nfe2l1	11	96708240	96720794	-	12555	0.0318	8.4487	0.41150356	0.689258473	0.980572306	-4.857477803
ENSMUSG00000021286	Zfyve21	12	111780604	111798626	+	18023	-0.0396	4.5980	-0.411496054	0.689263802	0.980572306	-4.870003834
ENSMUSG00000015776	Med22	2	26795274	26800689	-	5416	-0.0382	5.3356	-0.411416074	0.689320581	0.980572306	-4.899305361
ENSMUSG00000004933	Matk	10	81088769	81099199	+	10431	-0.0630	7.7581	-0.41140794	0.689326355	0.980572306	-4.870537828
ENSMUSG00000028149	Rap1gds1	3	138631663	138780962	-	149300	0.0305	8.1048	0.411344432	0.689371443	0.980572306	-4.863175091
ENSMUSG00000056596	Trnp1	4	133218411	133225861	-	7451	-0.0671	6.8434	-0.411317937	0.689390253	0.980572306	-4.893295401
ENSMUSG00000037217	Syn1	X	20726750	20787243	-	60494	-0.0365	8.3361	-0.411299374	0.689403432	0.980572306	-4.859419114
ENSMUSG00000024516	Sec11c	18	65933586	65950755	+	17170	-0.0499	5.6302	-0.411164577	0.689499136	0.980572306	-4.903773698
ENSMUSG00000040651	Tasor	14	27150791	27205512	+	54722	0.0561	6.3703	0.411139602	0.689516869	0.980572306	-4.902595859
ENSMUSG00000035297	Cops4	5	100666175	100695669	+	29495	-0.0330	6.1094	-0.411095644	0.68954808	0.980572306	-4.906482906
ENSMUSG00000001119	Col6a1	10	76544626	76562002	-	17377	0.0674	8.5729	0.411074534	0.689563069	0.980572306	-4.856364797
ENSMUSG00000097515	1700040D17Rik	3	94316702	94320226	-	3525	0.0603	1.5997	0.411026988	0.689596829	0.980572306	-4.699247584
ENSMUSG00000036275	9530068E07Rik	11	52287255	52299555	+	12301	-0.0367	6.5451	-0.410720167	0.689814703	0.980572306	-4.90107687
ENSMUSG00000034926	Dhcr24	4	106418235	106446310	+	28076	0.0301	5.9404	0.410633884	0.689875978	0.980572306	-4.906604772
ENSMUSG00000029276		5	107696833	107745754	-	48922	-0.0448	4.9018	-0.410523124	0.68995464	0.980572306	-4.888482884
ENSMUSG00000081534	Slc48a1	15	97676401	97690573	+	14173	-0.0318	7.1755	-0.410460405	0.689999184	0.980572306	-4.883681163
ENSMUSG00000026150	Mff	1	82702611	82730115	+	27505	-0.0369	7.3732	-0.410157375	0.690214421	0.980572306	-4.878045506
ENSMUSG00000004626	Stxbp2	8	3680955	3693644	+	12690	-0.0449	6.1923	-0.409973722	0.69034488	0.980572306	-4.906322069
ENSMUSG00000064215	Ifi27	12	103400470	103406498	+	6029	-0.0698	4.3929	-0.409899247	0.690397787	0.980572306	-4.855769031
ENSMUSG00000027134	Lpcat4	2	112069813	112077456	+	7644	-0.0418	6.3367	-0.409854604	0.690429502	0.980572306	-4.905071756
ENSMUSG00000037331	Larp1	11	57899890	57952860	+	52971	0.0379	7.1591	0.409754099	0.690500905	0.980572306	-4.883947449
ENSMUSG00000034463	Scara3	14	66156843	66191384	-	34542	0.0436	4.4961	0.409400087	0.690752433	0.980572306	-4.864736476
ENSMUSG00000029208	Guf1	5	69714266	69733316	+	19051	0.0339	5.8215	0.409354438	0.690784871	0.980572306	-4.906656279
ENSMUSG00000039018	Mtg1	7	139717477	139730699	+	13223	0.0367	4.7085	0.408972844	0.691056046	0.980572306	-4.877235233
ENSMUSG00000031442	Mcf2l	8	12923806	13070905	+	147100	0.0532	8.2548	0.408888924	0.69111569	0.980572306	-4.861174419
ENSMUSG00000049550	Clip1	5	123715858	123822681	-	106824	0.0502	7.4415	0.408720543	0.691235367	0.980572306	-4.87687266
ENSMUSG00000066357	Wdr6	9	108449510	108455938	-	6429	0.1011	7.6721	0.408644249	0.691289596	0.980572306	-4.872849259
ENSMUSG00000039601	Rcan2	17	44112242	44350407	+	238166	-0.0364	8.2648	-0.408492011	0.691397811	0.980572306	-4.861241791
ENSMUSG00000025793	Hgs	11	120358461	120374805	+	16345	-0.0330	6.1363	-0.408447411	0.691429515	0.980572306	-4.90667731
ENSMUSG00000061718	Ppp1r1b	11	98239230	98248622	+	9393	-0.0874	10.4146	-0.408394559	0.691467087	0.980572306	-4.823057112
ENSMUSG00000074212	Dnajb14	3	137573436	137622318	+	48883	-0.0468	6.9732	-0.408095556	0.691679656	0.980572306	-4.888562041
ENSMUSG00000004207	Psap	10	60113449	60138376	+	24928	-0.0348	10.5398	-0.407954514	0.691779937	0.980572306	-4.820691049
ENSMUSG00000040374	Pex2	3	5625248	5641299	-	16052	0.0394	4.8500	0.407764546	0.691915014	0.980572306	-4.885981612
ENSMUSG00000030087	Klf15	6	90439558	90452220	+	12663	-0.0581	5.8430	-0.407627429	0.692012518	0.980572306	-4.906696057
ENSMUSG00000027668	Mfn1	3	32583614	32633388	+	49775	0.0540	6.6456	0.407475005	0.692120914	0.980572306	-4.897937467
ENSMUSG00000022477	Aco2	15	81756510	81799334	+	42825	-0.0309	9.0353	-0.407314464	0.692235089	0.980572306	-4.84779667
ENSMUSG00000003032	Klf4	4	55527143	55532466	-	5324	-0.0779	2.7453	-0.407298563	0.692246399	0.980572306	-4.751868624
ENSMUSG00000002900	Lamb1	12	31315233	31379643	+	64411	0.0504	5.7664	0.407265167	0.692270151	0.980572306	-4.905968177
ENSMUSG00000038605	Samd10	2	181237011	181241005	-	3995	0.0349	4.2033	0.407249547	0.692281261	0.980572306	-4.845788994
ENSMUSG00000032478	Nme6	9	109661817	109672184	+	10368	0.0451	2.8873	0.407067094	0.692411034	0.980572306	-4.758098046
ENSMUSG00000022160	Mettl3	14	52532298	52542585	-	10288	-0.0329	5.3107	-0.406908992	0.692523496	0.980572306	-4.899364317
ENSMUSG00000073968	Trim68	7	102326789	102336534	-	9746	0.0515	3.4214	0.406815259	0.692590173	0.980572306	-4.790123156
ENSMUSG00000049950	Rpp38	2	3329986	3333680	-	3695	-0.0741	2.9013	-0.406442163	0.692855607	0.980572306	-4.758306924
ENSMUSG00000028444	Cntfr	4	41657498	41697089	-	39592	-0.0372	6.2712	-0.406431115	0.692863468	0.980572306	-4.906360465
ENSMUSG00000048826	Dact2	17	14415314	14424566	-	9253	-0.0535	5.7710	-0.40642008	0.692871319	0.980572306	-4.906228848
ENSMUSG00000037826	Ppm1k	6	57483487	57512453	-	28967	-0.0350	6.0896	-0.406402848	0.69288358	0.980572306	-4.907157972
ENSMUSG00000021938	Pspc1	14	56958167	57015773	-	57607	0.0381	5.7170	0.406343314	0.692925939	0.980572306	-4.906334435
ENSMUSG00000034686	Prr7	13	55612080	55620967	+	8888	0.0598	6.1035	0.406230536	0.693006185	0.980572306	-4.907578823
ENSMUSG00000041733	Coq5	5	115417725	115435031	+	17307	-0.0287	5.2730	-0.406191417	0.693034021	0.980572306	-4.898828819
ENSMUSG00000068329	Htra2	6	83028247	83032254	-	4008	0.0500	4.4993	0.406126431	0.693080264	0.980572306	-4.861672342
ENSMUSG00000025318	Jph3	8	122456362	122521015	+	64654	0.0394	8.0920	0.405868763	0.693263629	0.980572306	-4.864616429
ENSMUSG00000063801	Ap3s2	7	79525073	79570397	-	45325	-0.0335	6.2218	-0.405815768	0.693301344	0.980572306	-4.906637033
ENSMUSG00000059811	Atl2	17	80155819	80203552	-	47734	0.0441	6.6793	0.405490822	0.693532622	0.980572306	-4.897877996
ENSMUSG00000027574	Nkain4	2	180576565	180596492	-	19928	-0.0522	4.4988	-0.405247787	0.693705621	0.980572306	-4.862461996
ENSMUSG00000019082	Slc25a22	7	141009657	141017805	-	8149	-0.0363	7.3951	-0.404860376	0.693981429	0.980572306	-4.879402986
ENSMUSG00000102869	Norad	2	156229985	156234899	-	4915	-0.0367	8.9949	-0.404537363	0.694211427	0.980572306	-4.848458708
ENSMUSG00000037119	Fam91a1	15	58287317	58329589	+	42273	0.0392	6.7147	0.404244501	0.694419983	0.980572306	-4.897100637
ENSMUSG00000040563	Plppr2	9	21848329	21860203	+	11875	0.0398	7.1759	0.404227575	0.694432038	0.980572306	-4.88569992
ENSMUSG00000071265	1700086L19Rik	12	74331016	74342719	+	11704	0.0486	5.2882	0.404169819	0.694473171	0.980572306	-4.899364335
ENSMUSG00000025962	Fastkd2	1	63769773	63793814	+	24042	-0.0399	4.7640	-0.40414309	0.694492207	0.980572306	-4.88237901
ENSMUSG00000040945	Rcc2	4	140427852	140450531	+	22680	0.0398	6.8493	0.4040547	0.694555161	0.980572306	-4.894131761
ENSMUSG00000046447	Camk2n1	4	138181625	138187434	+	5810	-0.0773	9.6589	-0.404018324	0.69458107	0.980572306	-4.836382801
ENSMUSG00000027282	Mtch2	2	90677499	90697154	+	19656	-0.0336	6.3522	-0.403978933	0.694609126	0.980572306	-4.905962794
ENSMUSG00000043572	Pars2	4	106508266	106512479	+	4214	0.0538	3.1927	0.403906964	0.694660387	0.980572306	-4.775954264
ENSMUSG00000040021	Lats1	10	7556978	7592224	+	35247	0.0603	5.9164	0.403858476	0.694694925	0.980572306	-4.908439639
ENSMUSG00000026825	Dnm1	2	32198483	32243350	-	44868	0.0360	9.6891	0.403584275	0.69489025	0.980572306	-4.836065543
ENSMUSG00000036099	Vezt	10	93775027	93871679	-	96653	0.0342	6.7945	0.403528365	0.69493008	0.980572306	-4.895174431
ENSMUSG00000020044	Timp3	10	86136236	86185370	+	49135	0.0455	7.2978	0.403483768	0.694961851	0.980572306	-4.881131668
ENSMUSG00000021483	Cdk20	13	64580128	64589587	+	9460	-0.0412	4.0481	-0.40331	0.695085651	0.980572306	-4.832146088
ENSMUSG00000024381	Bin1	18	32510283	32568790	+	58508	0.0384	8.0862	0.40330247	0.695091016	0.980572306	-4.86553984
ENSMUSG00000061479	Snrpa	7	26886430	26895696	-	9267	-0.0426	5.8037	-0.40296694	0.695330089	0.980572306	-4.90676885
ENSMUSG00000030806	Stx1b	7	127403072	127423721	-	20650	0.0375	9.2285	0.402957868	0.695336554	0.980572306	-4.844818006
ENSMUSG00000024767	Otub1	19	7175567	7183681	-	8115	-0.0434	7.4114	-0.402717515	0.695507833	0.980572306	-4.879562702
ENSMUSG00000037617		15	36178245	36235767	+	57523	0.0442	5.0617	0.402679099	0.695535211	0.980572306	-4.894544621
ENSMUSG00000040797	Iqsec3	6	121349892	121450637	-	100746	0.0979	7.3462	0.402636098	0.695565856	0.980572306	-4.879865299
ENSMUSG00000060961	Slc4a4	5	89034345	89387512	+	353168	0.0720	7.8182	0.402465871	0.695687178	0.980572306	-4.869234195
ENSMUSG00000026275	Ppp1r7	1	93270576	93301211	+	30636	0.0411	7.9515	0.402437527	0.69570738	0.980572306	-4.868136466
ENSMUSG00000084845	Tmem240	4	155819257	155825021	+	5765	0.0435	5.1041	0.40226758	0.695828512	0.980572306	-4.894181606
ENSMUSG00000019518	Ap4m1	5	138170264	138178691	+	8428	-0.0348	5.0965	-0.402190829	0.695883221	0.980572306	-4.894497551
ENSMUSG00000034187	Nsf	11	103712608	103844882	-	132275	0.0360	9.4227	0.402086972	0.695957254	0.980572306	-4.841216582
ENSMUSG00000048007	Timm8a1	X	133438005	133442614	-	4610	0.0676	1.4576	0.402053311	0.695981249	0.980572306	-4.693133329
ENSMUSG00000054871	Tmem158	9	123088118	123089829	-	1712	-0.0893	7.2206	-0.402030519	0.695997496	0.980572306	-4.88459826
ENSMUSG00000035845	Alg12	15	88689447	88703521	-	14075	0.0543	4.5649	0.401966517	0.696043122	0.980572306	-4.873107755
ENSMUSG00000041035	DPCD	19	45549054	45568202	+	19149	-0.0404	5.2539	-0.40178951	0.696169313	0.980572306	-4.898396883
ENSMUSG00000021969	Zdhhc20	14	58070160	58127733	-	57574	-0.0537	6.5246	-0.401725001	0.696215304	0.980572306	-4.902090412
ENSMUSG00000052997	Uba2	7	33840113	33869024	-	28912	-0.0313	6.7393	-0.401709756	0.696226173	0.980572306	-4.897722227
ENSMUSG00000016495	Plgrkt	19	29325999	29344790	-	18792	0.0287	5.0816	0.401653522	0.696266267	0.980572306	-4.895284165
ENSMUSG00000029863	Casp2	6	42241919	42259442	+	17524	0.0486	4.4032	0.40111407	0.696650932	0.980572306	-4.861882272
ENSMUSG00000054717	Hmgb2	8	57964941	57969033	+	4093	-0.1033	1.5128	-0.400950423	0.696767642	0.980572306	-4.690782794
ENSMUSG00000031256	Cstf2	X	132959936	132987568	+	27633	0.0379	7.2815	0.400820066	0.696860615	0.980572306	-4.882240028
ENSMUSG00000035413	Tmem98	11	80701001	80712859	+	11859	0.0481	3.2100	0.400547313	0.697055165	0.980572306	-4.77716484
ENSMUSG00000053398	Phgdh	3	98220486	98247306	-	26821	-0.0351	5.9473	-0.400532331	0.697065852	0.980572306	-4.908641154
ENSMUSG00000038697	Taf5l	8	124723057	124748136	-	25080	-0.0385	4.3803	-0.400526251	0.697070189	0.980572306	-4.858185296
ENSMUSG00000022489	Pde1b	15	103411461	103438479	+	27019	0.0730	10.3630	0.400489974	0.697096067	0.980572306	-4.824954931
ENSMUSG00000025821	Zfp282	6	47854138	47885419	+	31282	-0.0353	4.3067	-0.40031747	0.697219126	0.980572306	-4.853129008
ENSMUSG00000002326	Gmpr2	14	55909398	55916657	+	7260	-0.0380	4.9392	-0.399630536	0.697709255	0.980572306	-4.890178979
ENSMUSG00000098188	Sowahc	10	59057775	59062256	+	4482	-0.0735	3.3038	-0.399581615	0.697744166	0.980572306	-4.786040027
ENSMUSG00000025428	Atp5a1	18	77861429	77870569	+	9141	-0.0406	9.7649	-0.398757042	0.698332705	0.980572306	-4.835786188
ENSMUSG00000001674	Ddx18	1	121481564	121495718	-	14155	-0.0443	4.3717	-0.39869197	0.69837916	0.980572306	-4.855321287
ENSMUSG00000037400	Atp11b	3	35808255	35910425	+	102171	0.0615	6.4502	0.398363414	0.698613731	0.980572306	-4.904572887
ENSMUSG00000025384	Faap100	11	120259881	120269590	-	9710	-0.0463	4.3774	-0.398227028	0.698711114	0.980572306	-4.856258943
ENSMUSG00000084904	Gm14827	X	93486338	93491333	+	4996	0.0560	2.9931	0.398009408	0.698866511	0.980572306	-4.764719528
ENSMUSG00000028521		4	103027846	103072361	-	44516	0.0455	4.8208	0.397969906	0.69889472	0.980572306	-4.887534372
ENSMUSG00000010914	Pdhx	2	102851420	102903858	-	52439	-0.0297	5.5131	-0.397968495	0.698895727	0.980572306	-4.905609603
ENSMUSG00000015247	Nipsnap3b	4	53011880	53022060	+	10181	0.0597	3.1564	0.397931628	0.698922055	0.980572306	-4.776621449
ENSMUSG00000035640	Cbarp	10	79966285	79976669	-	10385	0.0432	8.2788	0.397905634	0.698940618	0.980572306	-4.863345334
ENSMUSG00000028542	Slc6a9	4	117691703	117732395	+	40693	0.0740	5.5276	0.397702338	0.699085806	0.980572306	-4.905292304
ENSMUSG00000097908	4933404O12Rik	5	136948000	136965966	+	17967	0.0384	4.2640	0.397638086	0.699131696	0.980572306	-4.852366787
ENSMUSG00000039860	Srrm3	5	135835744	135903626	+	67883	0.0532	6.6876	0.397612063	0.699150282	0.980572306	-4.899842258
ENSMUSG00000032598	Nckipsd	9	108685567	108696043	+	10477	0.0294	6.2358	0.397556381	0.699190053	0.980572306	-4.90889638
ENSMUSG00000060636	Rpl35a	16	32876823	32880559	+	3737	-0.0679	6.3504	-0.397518019	0.699217453	0.980572306	-4.906904377
ENSMUSG00000020142	Slc1a4	11	20252180	20282713	-	30534	0.0350	6.3347	0.397384961	0.699312493	0.980572306	-4.907215218
ENSMUSG00000062785	Kcnc3	7	44240088	44254178	+	14091	0.0740	6.2221	0.397312092	0.699364544	0.980572306	-4.909306142
ENSMUSG00000020400	Tnip1	11	54801611	54853743	-	52133	-0.0311	5.0062	-0.39694963	0.699623479	0.980572306	-4.893022021
ENSMUSG00000050132	Sarm1	11	78363156	78388580	-	25425	0.0617	4.7607	0.396922139	0.69964312	0.980572306	-4.884957919
ENSMUSG00000062328	Rpl17	18	75131629	75136452	+	4824	-0.0701	7.4200	-0.396713666	0.699792068	0.980572306	-4.882097563
